cmd,time,pwmL,pwmR,encL,encR
5,41248,-36,-36,1281,1251
5,41259,-36,-36,1276,1246
5,41269,-27,-27,1271,1240
5,41279,-27,-27,1266,1235
5,41289,-17,-17,1261,1231
5,41299,-17,-17,1257,1226
5,41309,-8,-8,1253,1222
5,41319,-8,-8,1249,1218
5,41329,1,1,1245,1214
5,41339,1,1,1241,1210
5,41349,11,11,1237,1206
5,41359,11,11,1234,1203
5,41369,20,20,1231,1200
5,41379,20,20,1228,1197
5,41389,30,30,1226,1195
5,41399,30,30,1225,1193
5,41409,39,39,1223,1192
5,41419,39,39,1222,1192
5,41430,48,48,1222,1192
5,41440,48,48,1222,1193
5,41450,56,56,1222,1193
5,41460,56,56,1223,1194
5,41470,64,64,1223,1195
5,41480,64,64,1224,1196
5,41490,71,71,1225,1198
5,41500,71,71,1227,1200
5,41510,78,78,1228,1202
5,41520,78,78,1230,1204
5,41530,83,83,1232,1207
5,41540,83,83,1235,1211
5,41550,88,88,1238,1214
5,41560,88,88,1240,1217
5,41570,92,92,1243,1221
5,41580,92,92,1247,1225
5,41590,96,96,1251,1229
5,41600,96,96,1254,1233
5,41610,98,98,1259,1237
5,41620,98,98,1265,1241
5,41630,99,99,1270,1246
5,41640,99,99,1276,1251
5,41650,99,99,1280,1256
5,41660,99,99,1287,1261
5,41670,99,99,1292,1267
5,41680,99,99,1298,1273
5,41690,97,97,1303,1278
5,41700,97,97,1309,1284
5,41710,95,95,1314,1290
5,41720,95,95,1320,1296
5,41730,91,91,1325,1301
5,41740,91,91,1331,1308
5,41750,86,86,1337,1314
5,41760,86,86,1343,1320
5,41771,81,81,1349,1326
5,41781,81,81,1354,1332
5,41791,75,75,1360,1337
5,41801,75,75,1367,1343
5,41811,68,68,1372,1349
5,41821,68,68,1377,1354
5,41831,60,60,1383,1360
5,41841,60,60,1388,1365
5,41851,52,52,1394,1370
5,41861,52,52,1398,1375
5,41871,43,43,1404,1381
5,41881,43,43,1409,1386
5,41891,34,34,1414,1391
5,41901,34,34,1419,1396
5,41911,24,24,1424,1401
5,41921,24,24,1429,1406
5,41931,15,15,1433,1411
5,41942,15,15,1438,1415
5,41952,5,5,1443,1420
5,41962,5,5,1447,1425
5,41972,-5,-5,1452,1429
5,41982,-5,-5,1456,1433
5,41992,-15,-15,1460,1437
5,42002,-15,-15,1464,1441
5,42012,-25,-25,1467,1444
5,42022,-25,-25,1470,1445
5,42032,-34,-34,1472,1447
5,42042,-34,-34,1474,1449
5,42052,-44,-44,1475,1450
5,42062,-44,-44,1476,1450
5,42072,-52,-52,1476,1450
5,42082,-52,-52,1476,1449
5,42092,-61,-61,1475,1448
5,42102,-61,-61,1474,1447
5,42112,-68,-68,1473,1446
5,42122,-68,-68,1471,1443
5,42132,-75,-75,1469,1441
5,42142,-75,-75,1467,1438
5,42152,-82,-82,1465,1436
5,42162,-82,-82,1463,1435
5,42172,-87,-87,1460,1431
5,42182,-87,-87,1457,1428
5,42192,-92,-92,1454,1424
5,42202,-92,-92,1450,1420
5,42212,-95,-95,1448,1417
5,42222,-95,-95,1444,1413
5,42232,-98,-98,1440,1408
5,42242,-98,-98,1436,1404
5,42252,-99,-99,1431,1401
5,42262,-99,-99,1427,1396
5,42272,-100,-100,1422,1391
5,42283,-100,-100,1417,1386
5,42293,-99,-99,1412,1381
5,42303,-97,-97,1407,1376
5,42313,-97,-97,1402,1372
5,42323,-94,-94,1398,1367
5,42333,-94,-94,1393,1362
5,42343,-94,-94,1387,1358
5,42353,-91,-91,1382,1353
5,42363,-91,-91,1378,1348
5,42373,-86,-86,1373,1342
5,42383,-86,-86,1369,1337
5,42393,-80,-80,1363,1332
5,42403,-80,-80,1358,1326
5,42413,-74,-74,1354,1321
5,42423,-74,-74,1349,1316
5,42433,-67,-67,1343,1310
5,42443,-67,-67,1338,1304
5,42454,-59,-59,1332,1298
5,42464,-50,-50,1326,1292
5,42474,-50,-50,1320,1286
5,42484,-41,-41,1314,1280
5,42494,-41,-41,1308,1275
5,42504,-31,-31,1303,1269
5,42514,-31,-31,1297,1264
5,42524,-21,-21,1292,1258
5,42534,-21,-21,1286,1253
5,42544,-11,-11,1281,1248
5,42554,-11,-11,1276,1242
5,42564,0,0,1271,1237
5,42574,0,0,1266,1232
5,42584,9,9,1261,1227
5,42594,9,9,1257,1222
5,42604,9,9,1253,1218
5,42614,20,20,1249,1215
5,42624,30,30,1247,1211
5,42634,30,30,1244,1209
5,42644,40,40,1242,1207
5,42654,40,40,1241,1207
5,42664,49,49,1241,1206
5,42674,49,49,1241,1206
5,42684,58,58,1242,1207
5,42694,58,58,1242,1208
5,42704,66,66,1243,1209
5,42714,66,66,1244,1210
5,42724,73,73,1246,1212
5,42734,73,73,1247,1214
5,42744,80,80,1249,1216
5,42754,80,80,1251,1218
5,42764,80,80,1253,1222
5,42774,86,86,1256,1226
5,42784,86,86,1258,1229
5,42795,91,91,1261,1233
5,42805,95,95,1264,1236
5,42815,95,95,1268,1240
5,42825,97,97,1271,1246
5,42835,97,97,1275,1251
5,42845,99,99,1279,1255
5,42855,99,99,1283,1259
5,42865,100,100,1288,1263
5,42875,100,100,1293,1268
5,42885,99,99,1297,1272
5,42895,99,99,1302,1277
5,42905,97,97,1308,1283
5,42915,97,97,1313,1288
5,42925,94,94,1318,1293
5,42935,94,94,1323,1299
5,42945,91,91,1329,1305
5,42955,91,91,1335,1311
5,42966,86,86,1341,1317
5,42976,86,86,1346,1323
5,42986,80,80,1352,1329
5,42996,80,80,1358,1335
5,43006,73,73,1364,1341
5,43016,73,73,1370,1346
5,43026,65,65,1375,1352
5,43036,65,65,1381,1358
5,43046,57,57,1387,1365
5,43056,57,57,1393,1370
5,43066,48,48,1399,1376
5,43076,48,48,1404,1382
5,43086,38,38,1410,1388
5,43096,38,38,1415,1393
5,43106,28,28,1421,1398
5,43116,28,28,1426,1404
5,43126,17,17,1431,1409
5,43136,17,17,1436,1413
5,43146,7,7,1442,1418
5,43156,7,7,1446,1423
5,43166,-3,-3,1451,1427
5,43176,-3,-3,1456,1432
5,43186,-14,-14,1459,1436
5,43196,-14,-14,1463,1440
5,43206,-24,-24,1467,1443
5,43216,-24,-24,1470,1446
5,43226,-35,-35,1472,1448
5,43236,-35,-35,1474,1450
5,43246,-45,-45,1475,1451
5,43256,-45,-45,1476,1451
5,43266,-54,-54,1476,1451
5,43276,-54,-54,1476,1451
5,43286,-63,-63,1476,1450
5,43296,-63,-63,1475,1448
5,43307,-71,-71,1474,1446
5,43317,-71,-71,1473,1444
5,43327,-78,-78,1470,1441
5,43337,-78,-78,1468,1439
5,43347,-84,-84,1466,1436
5,43357,-84,-84,1465,1433
5,43367,-89,-89,1463,1429
5,43377,-89,-89,1459,1426
5,43387,-94,-94,1456,1422
5,43397,-94,-94,1452,1418
5,43407,-97,-97,1449,1414
5,43417,-97,-97,1445,1409
5,43427,-99,-99,1440,1404
5,43437,-99,-99,1436,1400
5,43447,-99,-99,1432,1396
5,43457,-99,-99,1427,1391
5,43467,-99,-99,1422,1386
5,43478,-99,-99,1417,1380
5,43488,-97,-97,1412,1375
5,43498,-97,-97,1407,1370
5,43508,-95,-95,1401,1367
5,43518,-95,-95,1397,1362
5,43528,-91,-91,1393,1357
5,43538,-91,-91,1388,1353
5,43548,-86,-86,1384,1349
5,43558,-86,-86,1379,1344
5,43568,-79,-79,1375,1340
5,43578,-79,-79,1371,1335
5,43588,-72,-72,1366,1331
5,43598,-72,-72,1361,1326
5,43608,-64,-64,1357,1321
5,43618,-64,-64,1352,1316
5,43628,-56,-56,1347,1311
5,43638,-56,-56,1342,1306
5,43648,-46,-46,1337,1301
5,43658,-46,-46,1332,1296
5,43668,-36,-36,1327,1290
5,43678,-36,-36,1322,1285
5,43688,-26,-26,1316,1279
5,43698,-26,-26,1311,1274
5,43708,-15,-15,1306,1269
5,43718,-15,-15,1301,1263
5,43728,-4,-4,1296,1258
5,43738,-4,-4,1291,1253
5,43748,6,6,1286,1248
5,43758,6,6,1281,1243
5,43768,17,17,1278,1238
5,43778,17,17,1274,1234
5,43788,28,28,1270,1230
5,43798,28,28,1269,1227
5,43808,39,39,1266,1225
5,43819,39,39,1264,1223
5,43829,49,49,1263,1223
5,43839,58,58,1263,1223
5,43849,58,58,1263,1224
5,43859,67,67,1264,1225
5,43869,67,67,1265,1227
5,43879,67,67,1267,1228
5,43889,75,75,1269,1231
5,43899,75,75,1271,1233
5,43909,81,81,1273,1235
5,43919,81,81,1276,1238
5,43929,87,87,1279,1241
5,43939,87,87,1281,1244
5,43949,92,92,1284,1247
5,43959,92,92,1288,1251
5,43969,96,96,1291,1255
5,43979,96,96,1294,1259
5,43990,98,98,1298,1263
5,44000,99,99,1302,1267
5,44010,99,99,1306,1272
5,44020,99,99,1311,1276
5,44030,99,99,1315,1281
5,44040,98,98,1321,1285
5,44050,98,98,1325,1290
5,44060,95,95,1330,1295
5,44070,95,95,1335,1300
5,44080,92,92,1340,1305
5,44090,92,92,1345,1311
5,44100,92,92,1351,1316
5,44110,87,87,1356,1322
5,44120,87,87,1361,1327
