cmd,time,pwmL,pwmR,encL,encR
5,19220,-209,-209,1102,1111
5,19230,-191,-191,1096,1106
5,19240,-191,-191,1091,1100
5,19250,-173,-173,1086,1096
5,19260,-173,-173,1081,1090
5,19270,-173,-173,1076,1085
5,19280,-150,-150,1071,1080
5,19290,-127,-127,1067,1076
5,19300,-127,-127,1062,1071
5,19310,-104,-104,1057,1066
5,19320,-104,-104,1052,1061
5,19330,-76,-76,1048,1057
5,19340,-76,-76,1044,1052
5,19350,-51,-51,1039,1047
5,19360,-51,-51,1035,1043
5,19371,-22,-22,1030,1038
5,19381,-22,-22,1025,1033
5,19391,2,2,1021,1028
5,19401,2,2,1017,1023
5,19411,30,30,1014,1020
5,19421,30,30,1011,1020
5,19431,58,58,1008,1017
5,19441,58,58,1007,1015
5,19451,84,84,1007,1015
5,19461,84,84,1008,1016
5,19471,112,112,1010,1018
5,19481,112,112,1012,1020
5,19491,135,135,1014,1023
5,19501,135,135,1016,1025
5,19511,158,158,1019,1029
5,19521,158,158,1021,1032
5,19531,181,181,1024,1036
5,19542,181,181,1027,1039
5,19552,198,198,1029,1042
5,19562,198,198,1031,1046
5,19572,214,214,1034,1049
5,19582,214,214,1037,1053
5,19592,229,229,1040,1057
5,19602,229,229,1043,1061
5,19612,239,239,1047,1066
5,19622,239,239,1051,1071
5,19632,247,247,1055,1076
5,19642,247,247,1060,1081
5,19652,252,252,1064,1087
5,19662,252,252,1069,1092
5,19672,255,255,1074,1097
5,19682,255,255,1079,1102
5,19692,252,252,1085,1108
5,19702,252,252,1090,1113
5,19712,247,247,1096,1119
5,19722,247,247,1101,1124
5,19732,239,239,1107,1130
5,19742,239,239,1113,1136
5,19752,229,229,1118,1142
5,19762,229,229,1123,1147
5,19772,214,214,1129,1153
5,19782,214,214,1135,1158
5,19792,198,198,1140,1164
5,19802,198,198,1145,1169
5,19812,178,178,1150,1174
5,19822,178,178,1156,1180
5,19832,158,158,1161,1185
5,19842,158,158,1165,1190
5,19852,132,132,1170,1194
5,19862,132,132,1175,1200
5,19872,109,109,1179,1205
5,19883,109,109,1184,1210
5,19893,81,81,1189,1215
5,19903,81,81,1193,1220
5,19913,53,53,1198,1225
5,19923,53,53,1203,1230
5,19933,25,25,1207,1235
5,19943,25,25,1211,1240
5,19953,0,0,1216,1245
5,19963,0,0,1220,1250
5,19973,-30,-30,1224,1254
5,19983,-30,-30,1227,1259
5,19993,-58,-58,1230,1262
5,20003,-58,-58,1231,1263
5,20013,-86,-86,1231,1264
5,20023,-86,-86,1230,1263
5,20033,-112,-112,1228,1261
5,20043,-112,-112,1226,1258
5,20054,-137,-137,1224,1256
5,20064,-137,-137,1221,1253
5,20074,-160,-160,1218,1250
5,20084,-160,-160,1215,1246
5,20094,-183,-183,1212,1243
5,20104,-183,-183,1210,1240
5,20114,-201,-201,1207,1236
5,20124,-201,-201,1204,1233
5,20134,-219,-219,1201,1229
5,20144,-219,-219,1198,1225
5,20154,-232,-232,1194,1221
5,20164,-232,-232,1191,1217
5,20174,-242,-242,1186,1212
5,20184,-242,-242,1182,1207
5,20194,-249,-249,1178,1202
5,20204,-249,-249,1173,1197
5,20214,-252,-252,1168,1192
5,20224,-252,-252,1163,1187
5,20234,-252,-252,1158,1181
5,20244,-252,-252,1152,1175
5,20254,-249,-249,1147,1170
5,20264,-249,-249,1141,1164
5,20274,-244,-244,1136,1159
5,20284,-244,-244,1130,1154
5,20294,-234,-234,1124,1148
5,20304,-234,-234,1118,1142
5,20314,-221,-221,1113,1137
5,20324,-221,-221,1107,1132
5,20334,-206,-206,1102,1126
5,20344,-206,-206,1096,1121
5,20354,-188,-188,1091,1116
5,20364,-188,-188,1086,1110
5,20374,-165,-165,1080,1105
5,20384,-165,-165,1075,1100
5,20395,-142,-142,1070,1095
5,20405,-142,-142,1065,1090
5,20415,-117,-117,1060,1085
5,20425,-117,-117,1055,1080
5,20435,-89,-89,1050,1074
5,20445,-89,-89,1045,1070
5,20455,-61,-61,1040,1064
5,20465,-61,-61,1035,1059
5,20475,-33,-33,1030,1054
5,20485,-33,-33,1025,1049
5,20495,-2,-2,1020,1044
5,20505,-2,-2,1015,1039
5,20515,22,22,1011,1034
5,20525,22,22,1007,1030
5,20535,53,53,1004,1028
5,20545,53,53,1002,1026
5,20555,81,81,1001,1025
5,20566,81,81,1002,1026
5,20576,109,109,1003,1028
5,20586,109,109,1005,1030
5,20596,135,135,1006,1032
5,20606,135,135,1009,1034
5,20616,160,160,1011,1037
5,20626,160,160,1014,1040
5,20636,183,183,1016,1043
5,20646,183,183,1018,1047
5,20656,201,201,1020,1049
5,20666,201,201,1023,1053
5,20676,219,219,1025,1056
5,20686,219,219,1028,1060
5,20696,232,232,1031,1064
5,20706,232,232,1035,1069
5,20716,242,242,1038,1073
5,20726,249,249,1043,1078
5,20736,249,249,1047,1083
5,20746,249,249,1051,1089
5,20756,252,252,1056,1094
5,20766,252,252,1061,1100
5,20776,252,252,1066,1105
5,20786,252,252,1071,1111
5,20796,249,249,1077,1116
5,20806,249,249,1082,1122
5,20816,242,242,1088,1128
5,20826,242,242,1093,1133
5,20836,232,232,1098,1139
5,20846,232,232,1104,1144
5,20856,216,216,1110,1150
5,20866,216,216,1116,1153
5,20876,201,201,1121,1159
5,20886,181,181,1126,1164
5,20896,181,181,1132,1170
5,20907,158,158,1137,1175
5,20917,158,158,1142,1180
5,20927,132,132,1147,1186
5,20937,132,132,1152,1191
5,20947,107,107,1157,1196
5,20957,107,107,1161,1201
5,20967,107,107,1166,1206
5,20977,76,76,1170,1210
5,20987,76,76,1175,1215
5,20997,48,48,1179,1220
5,21007,48,48,1184,1225
5,21017,17,17,1188,1230
5,21027,17,17,1193,1235
5,21037,-10,-10,1197,1240
5,21047,-10,-10,1201,1244
5,21057,-40,-40,1204,1249
5,21067,-40,-40,1208,1252
5,21078,-71,-71,1210,1254
5,21088,-99,-99,1210,1255
5,21098,-99,-99,1208,1254
5,21108,-127,-127,1206,1252
5,21118,-127,-127,1203,1249
5,21128,-153,-153,1200,1246
5,21138,-153,-153,1196,1243
5,21148,-175,-175,1192,1239
5,21158,-175,-175,1188,1235
5,21168,-196,-196,1185,1231
5,21178,-196,-196,1181,1227
5,21188,-214,-214,1177,1222
5,21198,-214,-214,1173,1218
5,21208,-229,-229,1169,1214
5,21218,-229,-229,1164,1209
5,21228,-229,-229,1160,1205
5,21238,-242,-242,1155,1200
5,21248,-249,-249,1151,1195
5,21258,-249,-249,1146,1190
5,21268,-252,-252,1140,1184
5,21278,-252,-252,1135,1181
5,21288,-252,-252,1129,1176
5,21298,-252,-252,1124,1171
5,21308,-249,-249,1118,1166
5,21318,-249,-249,1113,1160
5,21328,-242,-242,1107,1154
5,21338,-242,-242,1102,1149
5,21348,-232,-232,1096,1144
5,21358,-232,-232,1090,1138
5,21368,-216,-216,1084,1133
5,21378,-216,-216,1079,1129
5,21388,-216,-216,1073,1123
5,21398,-198,-198,1068,1118
5,21408,-198,-198,1062,1112
5,21419,-178,-178,1057,1107
5,21429,-155,-155,1051,1102
5,21439,-155,-155,1046,1096
5,21449,-130,-130,1040,1091
5,21459,-130,-130,1035,1086
5,21469,-102,-102,1030,1081
5,21479,-102,-102,1024,1075
5,21489,-71,-71,1019,1070
5,21499,-71,-71,1014,1065
5,21509,-40,-40,1009,1060
5,21519,-40,-40,1004,1055
5,21529,-10,-10,999,1050
5,21539,-10,-10,994,1045
5,21549,17,17,989,1040
5,21559,17,17,985,1036
5,21569,51,51,981,1032
5,21579,51,51,979,1030
5,21590,81,81,977,1028
5,21600,81,81,977,1028
5,21610,109,109,978,1030
5,21620,109,109,980,1031
5,21630,137,137,981,1033
5,21640,137,137,983,1035
5,21650,163,163,985,1038
5,21660,163,163,988,1042
5,21670,186,186,990,1045
5,21680,186,186,992,1047
5,21690,206,206,995,1051
5,21700,206,206,997,1054
5,21710,221,221,1000,1058
5,21720,221,221,1003,1061
5,21730,237,237,1006,1066
5,21740,237,237,1010,1070
5,21750,244,244,1014,1075
5,21760,244,244,1018,1080
5,21770,252,252,1022,1085
5,21780,252,252,1027,1090
5,21790,252,252,1032,1096
5,21800,252,252,1037,1102
5,21810,252,252,1042,1107
5,21820,252,252,1047,1112
5,21830,244,244,1053,1118
5,21840,244,244,1058,1124
5,21850,234,234,1063,1129
5,21860,234,234,1069,1135
5,21870,221,221,1074,1141
5,21880,221,221,1079,1146
