      8.69,    -96.92,    -96.92
      8.71,    -95.59,    -95.59
      8.73,    -94.03,    -94.03
      8.75,    -92.23,    -92.23
      8.77,    -90.20,    -90.20
      8.79,    -87.94,    -87.94
      8.81,    -85.47,    -85.47
      8.83,    -82.77,    -82.77
      8.85,    -79.86,    -79.86
      8.87,    -76.74,    -76.74
      8.89,    -73.41,    -73.41
      8.91,    -69.90,    -69.90
      8.93,    -66.19,    -66.19
      8.95,    -62.31,    -62.31
      8.97,    -58.26,    -58.26
      8.99,    -54.05,    -54.05
      9.01,    -49.68,    -49.68
      9.03,    -45.18,    -45.18
      9.05,    -40.54,    -40.54
      9.07,    -35.79,    -35.79
      9.09,    -30.93,    -30.93
      9.11,    -25.97,    -25.97
      9.13,    -20.94,    -20.94
      9.15,    -15.83,    -15.83
      9.17,    -10.68,    -10.68
      9.19,     -5.48,     -5.48
      9.21,     -0.25,     -0.25
      9.23,      4.99,      4.99
      9.25,     10.23,     10.23
      9.27,     15.46,     15.46
      9.29,     20.65,     20.65
      9.31,     25.80,     25.80
      9.33,     30.88,     30.88
      9.35,     35.90,     35.90
      9.37,     40.82,     40.82
      9.39,     45.63,     45.63
      9.41,     50.33,     50.33
      9.43,     54.89,     54.89
      9.45,     59.31,     59.31
      9.47,     63.56,     63.56
      9.49,     67.64,     67.64
      9.51,     71.53,     71.53
      9.53,     75.22,     75.22
      9.55,     78.69,     78.69
      9.57,     81.94,     81.94
      9.59,     84.95,     84.95
      9.61,     87.71,     87.71
      9.63,     90.21,     90.21
      9.65,     92.45,     92.45
      9.67,     94.41,     94.41
      9.69,     96.09,     96.09
      9.71,     97.48,     97.48
      9.73,     98.57,     98.57
      9.75,     99.35,     99.35
      9.77,     99.83,     99.83
      9.79,    100.00,    100.00
      9.81,     99.86,     99.86
      9.83,     99.40,     99.40
      9.85,     98.62,     98.62
      9.87,     97.53,     97.53
      9.89,     96.13,     96.13
      9.91,     94.41,     94.41
      9.93,     92.39,     92.39
      9.95,     90.06,     90.06
      9.97,     87.44,     87.44
      9.99,     84.52,     84.52
     10.01,     81.32,     81.32
     10.03,     77.85,     77.85
     10.05,     74.11,     74.11
     10.07,     70.12,     70.12
     10.09,     65.88,     65.88
     10.11,     61.42,     61.42
     10.13,     56.74,     56.74
     10.15,     51.85,     51.85
     10.17,     46.78,     46.78
     10.19,     41.55,     41.55
     10.21,     36.15,     36.15
     10.23,     30.62,     30.62
     10.25,     24.98,     24.98
     10.27,     19.23,     19.23
     10.29,     13.41,     13.41
