cmd,time,pwmL,pwmR,encL,encR
5,24762,95,-95,647,-805
5,24772,97,-97,652,-810
5,24782,97,-97,657,-817
5,24792,98,-98,661,-821
5,24802,98,-98,665,-825
5,24812,99,-99,671,-829
5,24822,99,-99,676,-834
5,24832,99,-99,680,-836
5,24842,99,-99,684,-841
5,24852,99,-99,690,-847
5,24862,99,-99,698,-852
5,24872,99,-99,706,-856
5,24882,99,-99,710,-861
5,24892,99,-99,716,-865
5,24902,99,-99,722,-870
5,24912,99,-99,729,-874
5,24922,99,-99,733,-877
5,24932,98,-98,738,-882
5,24942,98,-98,745,-888
5,24952,97,-97,750,-892
5,24962,97,-97,755,-896
5,24972,95,-95,760,-900
5,24982,95,-95,765,-905
5,24992,93,-93,770,-907
5,25003,93,-93,777,-912
5,25013,92,-92,784,-918
5,25023,92,-92,791,-923
5,25033,89,-89,796,-928
5,25043,89,-89,801,-932
5,25053,87,-87,805,-936
5,25063,87,-87,810,-939
5,25073,84,-84,814,-942
5,25083,84,-84,819,-946
5,25093,81,-81,823,-950
5,25103,81,-81,827,-955
5,25113,78,-78,832,-959
5,25123,78,-78,836,-965
5,25133,74,-74,840,-969
5,25143,74,-74,844,-973
5,25153,70,-70,851,-975
5,25163,70,-70,855,-980
5,25174,66,-66,860,-983
5,25184,66,-66,864,-986
5,25194,62,-62,868,-990
5,25204,62,-62,872,-994
5,25214,58,-58,877,-998
5,25224,58,-58,880,-1002
5,25234,53,-53,884,-1006
5,25244,53,-53,887,-1009
5,25254,49,-49,891,-1013
5,25264,49,-49,894,-1016
5,25274,44,-44,898,-1020
5,25284,44,-44,901,-1024
5,25294,39,-39,904,-1028
5,25304,34,-34,907,-1030
5,25314,34,-34,909,-1033
5,25324,28,-28,912,-1036
5,25334,28,-28,914,-1039
5,25344,23,-23,916,-1042
5,25354,23,-23,917,-1044
5,25364,23,-23,919,-1046
5,25374,17,-17,921,-1048
5,25384,17,-17,922,-1050
5,25394,12,-12,923,-1051
5,25404,12,-12,924,-1053
5,25414,6,-6,924,-1054
5,25424,6,-6,924,-1055
5,25434,1,-1,924,-1055
5,25444,1,-1,924,-1055
5,25454,-4,4,924,-1055
5,25464,-10,10,924,-1055
5,25474,-10,10,924,-1055
5,25484,-15,15,924,-1055
5,25494,-15,15,923,-1055
5,25504,-21,21,923,-1054
5,25515,-21,21,923,-1054
5,25525,-26,26,922,-1053
5,25535,-26,26,921,-1052
5,25545,-32,32,921,-1051
5,25555,-32,32,919,-1050
5,25565,-37,37,918,-1048
5,25575,-37,37,917,-1047
5,25585,-42,42,915,-1045
5,25595,-42,42,913,-1043
5,25605,-47,47,912,-1041
5,25615,-47,47,910,-1039
5,25625,-47,47,908,-1037
5,25635,-52,52,906,-1034
5,25645,-57,57,905,-1032
5,25655,-57,57,903,-1030
5,25665,-62,62,901,-1027
5,25675,-62,62,899,-1024
5,25686,-66,66,897,-1021
5,25696,-66,66,896,-1018
5,25706,-70,70,893,-1015
5,25716,-70,70,891,-1012
5,25726,-74,74,889,-1009
5,25736,-74,74,886,-1005
5,25746,-78,78,883,-1000
5,25756,-78,78,880,-996
5,25766,-82,82,877,-992
5,25776,-82,82,874,-989
5,25786,-85,85,871,-985
5,25796,-85,85,868,-981
5,25806,-88,88,865,-976
5,25816,-88,88,862,-972
5,25826,-90,90,858,-968
5,25836,-90,90,858,-964
5,25846,-93,93,855,-959
5,25856,-93,93,851,-955
5,25866,-95,95,847,-951
5,25876,-95,95,843,-947
5,25886,-96,96,838,-943
5,25896,-96,96,834,-939
5,25906,-98,98,830,-935
5,25916,-98,98,826,-931
5,25926,-99,99,821,-926
5,25936,-99,99,817,-921
5,25946,-99,99,812,-919
5,25956,-99,99,810,-914
5,25966,-99,99,806,-910
5,25976,-99,99,801,-905
5,25986,-99,99,797,-900
5,25996,-99,99,792,-896
5,26006,-99,99,787,-891
5,26016,-99,99,781,-886
5,26027,-98,98,776,-881
5,26037,-98,98,771,-875
5,26047,-97,97,767,-870
5,26057,-97,97,762,-865
5,26067,-96,96,757,-860
5,26077,-96,96,752,-856
5,26087,-94,94,748,-851
5,26097,-94,94,744,-847
5,26107,-92,92,739,-842
5,26117,-92,92,734,-838
5,26127,-89,89,729,-833
5,26137,-89,89,725,-828
5,26147,-86,86,720,-823
5,26157,-86,86,716,-819
5,26167,-83,83,712,-814
5,26177,-83,83,707,-809
5,26187,-80,80,703,-805
5,26198,-80,80,698,-800
5,26208,-76,76,694,-795
5,26218,-76,76,690,-791
5,26228,-72,72,685,-786
5,26238,-72,72,681,-782
5,26248,-68,68,678,-778
5,26258,-68,68,674,-773
5,26268,-63,63,670,-769
5,26278,-63,63,666,-765
5,26288,-58,58,663,-761
5,26298,-58,58,659,-757
5,26308,-53,53,656,-753
5,26318,-53,53,653,-749
5,26328,-48,48,650,-746
5,26338,-48,48,648,-742
5,26348,-43,43,645,-738
5,26358,-43,43,642,-735
5,26368,-37,37,640,-732
5,26378,-37,37,638,-729
5,26388,-31,31,635,-726
5,26398,-31,31,633,-723
5,26408,-25,25,632,-720
5,26418,-25,25,630,-718
5,26428,-19,19,629,-715
5,26438,-19,19,627,-713
5,26448,-13,13,626,-711
5,26458,-13,13,625,-709
5,26468,-7,7,625,-707
5,26478,-7,7,625,-706
5,26488,-1,1,625,-704
5,26498,-1,1,625,-704
5,26508,4,-4,625,-703
5,26518,4,-4,625,-703
5,26528,11,-11,625,-703
5,26539,11,-11,625,-703
5,26549,17,-17,625,-703
5,26559,17,-17,626,-703
5,26569,23,-23,626,-704
5,26579,23,-23,626,-705
5,26589,29,-29,627,-706
5,26599,29,-29,628,-707
5,26609,35,-35,629,-708
5,26619,35,-35,631,-710
5,26629,41,-41,632,-712
5,26639,41,-41,634,-714
5,26649,46,-46,636,-716
5,26659,46,-46,637,-718
5,26669,52,-52,639,-719
5,26679,52,-52,640,-722
5,26689,57,-57,642,-724
5,26699,57,-57,643,-727
5,26710,62,-62,645,-730
5,26720,62,-62,648,-732
5,26730,67,-67,650,-736
5,26740,67,-67,652,-739
5,26750,72,-72,655,-742
5,26760,72,-72,657,-745
5,26770,76,-76,659,-748
5,26780,76,-76,661,-752
5,26790,80,-80,664,-755
5,26800,80,-80,667,-758
5,26810,84,-84,669,-761
5,26820,84,-84,672,-765
5,26830,87,-87,676,-769
5,26840,90,-90,678,-773
5,26850,90,-90,683,-777
5,26860,90,-90,686,-781
5,26870,92,-92,690,-785
5,26880,92,-92,693,-789
5,26890,95,-95,697,-793
5,26900,95,-95,701,-798
5,26910,96,-96,706,-802
5,26920,96,-96,711,-805
5,26930,98,-98,714,-810
5,26940,98,-98,719,-814
5,26950,99,-99,723,-819
5,26960,99,-99,728,-823
5,26970,99,-99,732,-828
5,26980,99,-99,737,-832
5,26990,100,-100,744,-837
5,27000,99,-99,749,-842
5,27010,99,-99,753,-846
5,27020,99,-99,759,-851
5,27030,99,-99,764,-856
5,27040,97,-97,771,-860
5,27051,97,-97,777,-865
5,27061,96,-96,783,-870
5,27071,96,-96,788,-874
5,27081,94,-94,795,-879
5,27091,94,-94,801,-884
5,27101,92,-92,806,-888
5,27111,92,-92,812,-892
5,27121,92,-92,818,-898
5,27131,89,-89,822,-903
5,27141,89,-89,827,-907
5,27151,86,-86,831,-912
5,27161,86,-86,838,-917
5,27171,82,-82,842,-920
5,27181,78,-78,846,-923
5,27191,78,-78,852,-929
5,27201,74,-74,856,-931
5,27211,74,-74,862,-936
5,27222,69,-69,868,-941
5,27232,69,-69,872,-945
5,27242,65,-65,876,-950
5,27252,65,-65,881,-954
5,27262,59,-59,885,-957
5,27272,59,-59,889,-961
5,27282,54,-54,892,-964
5,27292,54,-54,896,-968
5,27302,48,-48,899,-971
5,27312,48,-48,903,-974
5,27322,48,-48,906,-977
5,27332,42,-42,909,-981
5,27342,42,-42,912,-984
5,27352,36,-36,915,-987
5,27362,30,-30,918,-990
5,27372,30,-30,920,-993
5,27382,23,-23,923,-996
5,27392,23,-23,925,-998
5,27402,17,-17,927,-1001
5,27412,17,-17,929,-1003
5,27422,10,-10,930,-1005
